sample_id,split,split_type,heldout
TENX16,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI681,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI682,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI683,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI684,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
TENX51,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
TENX65,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI569,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI570,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI571,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI572,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
TENX46,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
TENX40,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
TENX41,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
INT25,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
INT26,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
INT27,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
INT28,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
INT35,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND139,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND140,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND141,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND142,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND143,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND144,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND145,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND146,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND147,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND148,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND149,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND150,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND151,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND152,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND153,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND154,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND156,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND157,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND158,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND159,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND160,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND161,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND162,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND59,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND60,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND61,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND62,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND37,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND38,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND39,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
MEND40,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI460,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI461,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI462,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI463,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI464,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI465,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI466,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI467,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI468,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI469,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI470,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI471,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI472,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI473,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI474,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI475,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI476,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI477,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI478,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI479,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI480,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI481,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI482,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI483,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI484,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
NCBI485,train,leave_cohort_out,Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer
